timestamp,src_ip,username,password,command,session,eventid,attack_type,session_duration,command_count,failed_logins,common_commands
2025-10-31T10:12:02.380274+00:00,171.79.242.69,,,ls,7fb95bbc4a,7e95f,Command Injection,99,8.0,1.0,ifconfig
2025-10-31T10:12:45.380274+00:00,171.79.241.163,root,pass,,e34b6842ae,93ddb,Command Injection,86,24.0,1.0,ls
2025-10-31T10:13:12.380274+00:00,171.79.212.158,admin,2233,exit,a00a3e87b7,1d37b,Brute Force,14,1.0,9.0,other
2025-10-31T10:13:19.380274+00:00,171.79.69.44,test,password,cat password.txt,c48faec36b,71c58,Command Injection,207,5.0,0.0,ifconfig
2025-10-31T10:13:42.380274+00:00,171.79.126.143,user,pass,exit,8ff95c5aa,7908b,Brute Force,18,0.0,5.0,other
2025-10-31T10:15:04.380274+00:00,171.79.20.82,ftp,1234,ls,447936e173,6ddf8,Other,140,8.0,0.0,other
2025-10-31T10:15:17.380274+00:00,171.79.160.178,,,uname -a,1f947a8256,dd296,Command Injection,181,6.0,1.0,other
2025-10-31T10:15:49.380274+00:00,171.79.168.167,,,echo 'hi',4c5ee330c6,694e0,Command Injection,34,6.0,1.0,exit
2025-10-31T10:16:33.380274+00:00,171.79.65.74,user,toor,,3f24c12158,8668e,Command Injection,88,14.0,0.0,exit
2025-10-31T10:16:57.380274+00:00,171.79.62.49,ftp,toor,touch password.txt,a776ed3374,7ff75,Command Injection,261,25.0,0.0,touch
2025-10-31T10:17:28.380274+00:00,171.79.91.14,root,password,,29c1a7d371,5f85e,Command Injection,277,7.0,1.0,cat
2025-10-31T10:17:39.380274+00:00,171.79.41.244,,,exit,55a59ac97b,4bb51,Command Injection,226,23.0,0.0,exit
2025-10-31T10:17:48.380274+00:00,171.79.73.8,test,,cd /tmp,61c4841a37,7da28,Command Injection,267,12.0,1.0,other
2025-10-31T10:19:06.380274+00:00,171.79.211.198,,,mkdir phoenix,42b6d90103,4bd11,Command Injection,249,5.0,0.0,exit
2025-10-31T10:18:44.380274+00:00,171.79.100.160,,,touch password.txt,9bde42bc6,d9db2,Brute Force,16,2.0,7.0,other
2025-10-31T10:19:22.380274+00:00,171.79.128.63,guest,toor,,dca2c0504,20a3b,Brute Force,99,2.0,7.0,other
2025-10-31T10:20:03.380274+00:00,171.79.68.25,test,,,25e9a3fd7e,9729d,Brute Force,65,3.0,9.0,other
2025-10-31T10:20:58.380274+00:00,171.79.229.178,test,pass,,b55c26cbaf,53c0b,Command Injection,242,28.0,1.0,touch
2025-10-31T10:20:39.380274+00:00,171.79.75.220,guest,pass,,360be575a1,9ea74,Command Injection,63,13.0,0.0,ifconfig
2025-10-31T10:21:24.380274+00:00,171.79.57.75,,,,53e9621911,aa1e4,Brute Force,98,2.0,3.0,other
2025-10-31T10:22:09.380274+00:00,171.79.211.125,,,ifconfig,a28f84009c,36ace,Command Injection,230,24.0,1.0,ls
2025-10-31T10:22:14.380274+00:00,171.79.246.87,user,pass,,cf72f8d726,33f2e,Command Injection,256,29.0,0.0,mkdir
2025-10-31T10:23:22.380274+00:00,171.79.243.142,,,uname -a,7af63c6fc,df9ec,Brute Force,119,0.0,6.0,other
2025-10-31T10:24:05.380274+00:00,171.79.218.151,admin,password,touch password.txt,151f512348,dc15d,Command Injection,59,18.0,0.0,cat
2025-10-31T10:24:25.380274+00:00,171.79.24.168,,,,86d7d296,dce4f,Brute Force,114,2.0,3.0,other
2025-10-31T10:24:48.380274+00:00,171.79.18.201,,,,6ece71c3f,842e8,Command Injection,150,23.0,0.0,cat
2025-10-31T10:24:50.380274+00:00,171.79.119.166,test,password,uname -a,ce94021aa1,2b417,Command Injection,171,15.0,0.0,echo
2025-10-31T10:25:47.380274+00:00,171.79.186.78,,,touch password.txt,2c3dcdf708,5c0a1,Brute Force,114,0.0,8.0,other
2025-10-31T10:26:31.380274+00:00,171.79.15.221,,,mkdir phoenix,d030b4fe40,7f88d,Brute Force,25,4.0,4.0,other
2025-10-31T10:26:43.380274+00:00,171.79.194.172,guest,,,b54496423,daa70,Command Injection,94,12.0,0.0,ifconfig
2025-10-31T10:27:23.380274+00:00,171.79.167.76,,,uname -a,c681a1f334,2e0fc,Command Injection,50,23.0,1.0,cat
2025-10-31T10:28:03.380274+00:00,171.79.156.179,ftp,pass,echo 'hi',8784c7bfad,5a8e2,Brute Force,70,1.0,7.0,other
2025-10-31T10:28:17.380274+00:00,171.79.0.72,,,uname -a,26791e1a3d,6d9ab,Brute Force,31,2.0,1.0,other
2025-10-31T10:29:03.380274+00:00,171.79.92.109,oracle,root,touch password.txt,d7738316b1,ad95c,Command Injection,331,21.0,1.0,exit
2025-10-31T10:29:19.380274+00:00,171.79.147.124,ftp,toor,echo 'hi',7697e2c709,39bf7,Command Injection,70,21.0,1.0,mkdir
2025-10-31T10:29:57.380274+00:00,171.79.58.167,ftp,toor,,b85ee93e93,bda2a,Command Injection,75,17.0,0.0,exit
2025-10-31T10:30:20.380274+00:00,171.79.18.76,,,,7a46d319bd,4938f,Command Injection,119,11.0,1.0,other
2025-10-31T10:30:11.380274+00:00,171.79.7.153,,,exit,20eb1256af,28df3,Brute Force,70,3.0,1.0,other
2025-10-31T10:31:12.380274+00:00,171.79.81.229,test,password,,d8ee1c414c,83419,Command Injection,70,11.0,1.0,ifconfig
2025-10-31T10:31:35.380274+00:00,171.79.104.202,user,toor,cat password.txt,d1233d2c76,28168,Brute Force,32,2.0,4.0,other
2025-10-31T10:31:42.380274+00:00,171.79.154.117,,,ifconfig,c5902f3451,55648,Command Injection,264,5.0,0.0,mkdir
2025-10-31T10:32:21.380274+00:00,171.79.217.101,root,3344,exit,4c598c95f9,1a3c5,Brute Force,58,2.0,2.0,other
2025-10-31T10:33:12.380274+00:00,171.79.98.173,guest,2233,,88cbcd6d6c,42e01,Command Injection,224,16.0,0.0,ls
2025-10-31T10:33:29.380274+00:00,171.79.103.75,admin,root,,146649f57c,cd640,Command Injection,319,28.0,1.0,mkdir
2025-10-31T10:33:43.380274+00:00,171.79.195.165,,,touch password.txt,b17133be9d,b5369,Brute Force,96,2.0,1.0,other
2025-10-31T10:34:55.380274+00:00,171.79.37.64,,,touch password.txt,965b87bde6,af9e0,Command Injection,142,17.0,1.0,mkdir
2025-10-31T10:35:06.380274+00:00,171.79.119.88,user,toor,echo 'hi',6916b319c0,7467a,Command Injection,335,10.0,0.0,mkdir
2025-10-31T10:35:21.380274+00:00,171.79.244.30,admin,toor,cd /tmp,87c23e6c57,3e125,Brute Force,77,0.0,4.0,other
2025-10-31T10:35:53.380274+00:00,171.79.108.224,test,toor,ls,2078dd2aa2,9a80c,Brute Force,91,2.0,3.0,other
2025-10-31T10:36:48.380274+00:00,171.79.97.160,,,cd /tmp,aabae9417f,cecb4,Other,103,3.0,2.0,other
2025-10-31T10:36:37.380274+00:00,171.79.91.191,user,toor,,8688b233e4,c8052,Brute Force,103,3.0,2.0,other
2025-10-31T10:37:46.380274+00:00,171.79.213.249,,,exit,7bf5524a08,b8bbb,Brute Force,105,3.0,6.0,other
2025-10-31T10:37:55.380274+00:00,171.79.254.64,admin,root,echo 'hi',26e95aef6,1ec86,Command Injection,213,24.0,0.0,touch
2025-10-31T10:39:04.380274+00:00,171.79.11.70,user,1234,,96ecedb34,2f9ff,Command Injection,212,8.0,1.0,echo
2025-10-31T10:39:09.380274+00:00,171.79.189.216,user,root,,d99f388ef2,a1470,Brute Force,82,2.0,2.0,other
2025-10-31T10:39:34.380274+00:00,171.79.178.175,,,mkdir phoenix,24c301e9ff,a43e8,Command Injection,366,21.0,0.0,ls
2025-10-31T10:40:08.380274+00:00,171.79.71.147,user,root,exit,4cad098472,3f07f,Other,171,2.0,1.0,other
2025-10-31T10:40:16.380274+00:00,171.79.41.64,test,1234,mkdir phoenix,c2b8e51e,cd6d8,Brute Force,39,2.0,2.0,other
2025-10-31T10:40:44.380274+00:00,171.79.25.113,oracle,3344,touch password.txt,a801962625,d722e,Command Injection,261,12.0,0.0,cat
2025-10-31T10:41:15.380274+00:00,171.79.126.1,,,,ecc68b6e17,6b3a8,Brute Force,82,3.0,6.0,other
2025-10-31T10:41:47.380274+00:00,171.79.98.72,test,toor,,35522f082d,3f4dc,Command Injection,387,20.0,1.0,exit
2025-10-31T10:42:23.380274+00:00,171.79.118.162,,,,b9cbcb9942,b3861,Brute Force,60,3.0,2.0,other
2025-10-31T10:43:15.380274+00:00,171.79.194.136,oracle,3344,,d8add5ce7,94cd4,Brute Force,21,0.0,5.0,other
2025-10-31T10:43:19.380274+00:00,171.79.20.147,root,,ls,440b7a1c17,a1c5d,Command Injection,83,24.0,1.0,exit
2025-10-31T10:44:26.380274+00:00,171.79.13.178,,,,3998b7b4f,23ab5,Command Injection,289,17.0,0.0,ifconfig
2025-10-31T10:44:14.380274+00:00,171.79.209.12,oracle,1234,cat password.txt,2be7f8b44b,5a208,Brute Force,83,0.0,1.0,other
2025-10-31T10:45:34.380274+00:00,171.79.92.154,,,ls,c6d57f458,cbda7,Command Injection,354,16.0,0.0,exit
2025-10-31T10:45:35.380274+00:00,171.79.155.139,,,uname -a,bf79b616a2,9184b,Command Injection,367,19.0,0.0,mkdir
2025-10-31T10:45:55.380274+00:00,171.79.176.198,test,root,exit,a98dab879d,e7a40,Other,120,6.0,1.0,other
2025-10-31T10:46:53.380274+00:00,171.79.22.213,,,,ee3a17ce18,4e60b,Command Injection,310,13.0,0.0,cat
2025-10-31T10:46:55.380274+00:00,171.79.210.140,,,echo 'hi',d53073b67,bd0bb,Brute Force,103,1.0,3.0,other
2025-10-31T10:47:50.380274+00:00,171.79.104.124,,,cd /tmp,a618d1b464,1eebe,Brute Force,13,0.0,6.0,other
2025-10-31T10:47:47.380274+00:00,171.79.53.184,,,,7a7575a4ad,4cd8c,Command Injection,245,12.0,0.0,cat
2025-10-31T10:48:24.380274+00:00,171.79.2.28,,,ifconfig,8f3364d441,6a803,Command Injection,264,7.0,0.0,ls
2025-10-31T10:49:25.380274+00:00,171.79.117.54,test,3344,,2f22ec6e0d,dd544,Other,2,5.0,0.0,other
2025-10-31T10:49:42.380274+00:00,171.79.141.138,user,3344,echo 'hi',4d374a5e18,1b8bc,Command Injection,257,10.0,0.0,cat
2025-10-31T10:50:31.380274+00:00,171.79.155.16,,,echo 'hi',6aeb5df6aa,a9d5a,Command Injection,262,6.0,0.0,touch
2025-10-31T10:50:13.380274+00:00,171.79.223.224,root,3344,touch password.txt,ef39a4e7e,79eab,Command Injection,72,25.0,1.0,mkdir
2025-10-31T10:50:43.380274+00:00,171.79.227.111,,,ifconfig,c6bd76bad9,9f497,Command Injection,243,8.0,1.0,echo
2025-10-31T10:51:35.380274+00:00,171.79.232.157,test,toor,,b99d7bfac,d28a3,Other,137,6.0,0.0,other
2025-10-31T10:52:32.380274+00:00,171.79.95.212,ftp,password,uname -a,9a6112963b,43af9,Command Injection,391,29.0,1.0,ls
2025-10-31T10:52:16.380274+00:00,171.79.250.45,guest,toor,touch password.txt,ed3ef41b5f,5543b,Brute Force,69,0.0,4.0,other
2025-10-31T10:53:14.380274+00:00,171.79.215.182,ftp,3344,,c8cf2a2b1a,72d90,Other,84,3.0,0.0,other
2025-10-31T10:53:17.380274+00:00,171.79.247.54,oracle,root,,14ae078e3d,7db19,Brute Force,73,1.0,3.0,other
2025-10-31T10:54:06.380274+00:00,171.79.5.93,guest,root,,25ed17194b,cefec,Command Injection,380,16.0,1.0,ls
2025-10-31T10:54:22.380274+00:00,171.79.67.99,user,1234,cd /tmp,ef659cf912,522b2,Command Injection,387,26.0,1.0,other
2025-10-31T10:54:42.380274+00:00,171.79.3.108,,,,66d6248511,cf90a,Command Injection,365,6.0,1.0,ifconfig
2025-10-31T10:55:14.380274+00:00,171.79.140.106,test,3344,exit,67a516b0bb,f14f3,Command Injection,371,26.0,1.0,ls
2025-10-31T10:56:13.380274+00:00,171.79.73.36,test,1234,,a5fd59f6d8,a7d9b,Command Injection,84,12.0,1.0,echo
2025-10-31T10:56:28.380274+00:00,171.79.100.155,user,pass,,6300a10ae4,5e3a8,Command Injection,276,6.0,0.0,ls
2025-10-31T10:57:08.380274+00:00,171.79.88.93,user,pass,mkdir phoenix,59e63e71,37406,Command Injection,235,21.0,1.0,mkdir
2025-10-31T10:57:58.380274+00:00,171.79.92.212,admin,pass,,8f701c3c3a,be739,Other,116,6.0,1.0,other
2025-10-31T10:58:35.380274+00:00,171.79.202.41,admin,,cat password.txt,6fbf886ed,3ee48,Other,197,7.0,2.0,other
2025-10-31T10:58:27.380274+00:00,171.79.98.76,,,exit,35d2fca7f7,c7fe6,Brute Force,9,4.0,4.0,other
2025-10-31T10:58:59.380274+00:00,171.79.105.84,test,toor,uname -a,2a57016c93,4f70f,Brute Force,32,0.0,4.0,other
2025-10-31T11:00:04.380274+00:00,171.79.14.227,user,3344,,8b028237bf,bff5c,Brute Force,97,1.0,4.0,other
2025-10-31T10:59:39.380274+00:00,171.79.33.185,guest,password,cd /tmp,e935fbe0fe,61754,Brute Force,61,4.0,9.0,other
2025-10-31T11:01:06.380274+00:00,171.79.53.70,admin,password,echo 'hi',54c55f2d3d,e1ca2,Brute Force,90,3.0,6.0,other
2025-10-31T11:01:27.380274+00:00,171.79.254.164,,,,16d57c73a,e67d1,Brute Force,105,0.0,3.0,other
2025-10-31T11:01:20.380274+00:00,171.79.184.126,ftp,2233,ifconfig,21416870d5,59134,Command Injection,301,27.0,0.0,other
2025-10-31T11:01:46.380274+00:00,171.79.31.187,oracle,,echo 'hi',c69f990b11,ce053,Brute Force,25,4.0,6.0,other
2025-10-31T11:02:55.380274+00:00,171.79.64.191,test,,,774585dcc2,dd707,Command Injection,227,5.0,0.0,ifconfig
2025-10-31T11:03:34.380274+00:00,171.79.166.253,,,uname -a,b49dd54849,9db2c,Command Injection,369,24.0,0.0,echo
2025-10-31T11:03:23.380274+00:00,171.79.62.49,,,exit,ad041e2f51,b2262,Command Injection,129,8.0,1.0,ls
2025-10-31T11:03:55.380274+00:00,171.79.42.116,oracle,1234,,112a2a92bd,83996,Command Injection,344,23.0,1.0,ls
2025-10-31T11:04:39.380274+00:00,171.79.176.168,root,toor,,60186583e8,538ac,Other,190,2.0,2.0,other
2025-10-31T11:04:48.380274+00:00,171.79.79.123,,,,9dc5fe41c4,3704b,Command Injection,51,23.0,0.0,mkdir
2025-10-31T11:05:14.380274+00:00,171.79.6.206,,,exit,5525342cb3,e3b71,Command Injection,357,5.0,0.0,cat
2025-10-31T11:06:29.380274+00:00,171.79.74.133,root,2233,uname -a,3979cf1b4e,3e2e4,Command Injection,88,5.0,1.0,other
2025-10-31T11:06:54.380274+00:00,171.79.232.19,,,exit,761c479921,a3b2c,Brute Force,11,2.0,6.0,other
2025-10-31T11:07:05.380274+00:00,171.79.247.148,admin,3344,uname -a,65887d8da,c5cdd,Command Injection,46,6.0,1.0,other
2025-10-31T11:07:11.380274+00:00,171.79.155.62,admin,1234,ls,5cedbb56b1,b736b,Command Injection,295,6.0,0.0,echo
2025-10-31T11:07:52.380274+00:00,171.79.1.124,oracle,2233,exit,4ed279729d,1ff85,Command Injection,70,26.0,1.0,cat
2025-10-31T11:08:25.380274+00:00,171.79.83.227,,,cat password.txt,bbb96b3f43,c0d6e,Command Injection,102,5.0,1.0,exit
2025-10-31T11:08:42.380274+00:00,171.79.232.187,test,1234,,d244180a53,e2b39,Command Injection,338,19.0,0.0,touch
2025-10-31T11:09:57.380274+00:00,171.79.47.149,oracle,pass,,bd019cd7ed,e27bb,Brute Force,49,3.0,7.0,other
2025-10-31T11:10:25.380274+00:00,171.79.136.164,,,uname -a,d3ced4082e,5b909,Brute Force,10,0.0,2.0,other
2025-10-31T11:10:33.380274+00:00,171.79.53.178,user,toor,,bff9caed0f,8f923,Command Injection,102,23.0,1.0,cat
2025-10-31T11:10:53.380274+00:00,171.79.42.121,,,,af5ed56ea8,daec6,Command Injection,180,19.0,1.0,cat
2025-10-31T11:11:53.380274+00:00,171.79.62.225,guest,root,ifconfig,828cbd203d,5f262,Command Injection,190,15.0,1.0,other
2025-10-31T11:12:06.380274+00:00,171.79.47.247,,,,f1113614a4,7a45a,Command Injection,203,7.0,1.0,touch
2025-10-31T11:12:07.380274+00:00,171.79.246.120,,,ls,75c49aa9fd,be50a,Command Injection,398,5.0,1.0,mkdir
2025-10-31T11:12:45.380274+00:00,171.79.81.56,,,echo 'hi',747faac2a8,c3043,Command Injection,136,9.0,0.0,cat
2025-10-31T11:13:24.380274+00:00,171.79.97.63,user,1234,touch password.txt,97cd6c7100,c2726,Command Injection,339,28.0,1.0,cat
2025-10-31T11:13:51.380274+00:00,171.79.128.55,,,uname -a,edd81d0666,602c5,Command Injection,162,21.0,1.0,cat
2025-10-31T11:14:27.380274+00:00,171.79.241.199,,,,a3e5354323,d5a63,Command Injection,225,16.0,1.0,echo
2025-10-31T11:15:32.380274+00:00,171.79.233.23,guest,3344,ifconfig,f1899bb537,d35ff,Brute Force,114,1.0,1.0,other
2025-10-31T11:15:48.380274+00:00,171.79.57.39,root,toor,,44069bbf3,26f0c,Command Injection,179,13.0,1.0,mkdir
2025-10-31T11:16:18.380274+00:00,171.79.86.209,user,2233,echo 'hi',2e9c9db51d,ef38e,Brute Force,17,3.0,7.0,other
2025-10-31T11:16:51.380274+00:00,171.79.144.247,admin,toor,,2ac12a365e,8b995,Command Injection,238,15.0,1.0,other
2025-10-31T11:17:27.380274+00:00,171.79.205.122,test,root,uname -a,eb4ea5ae1c,d8546,Command Injection,275,23.0,1.0,ifconfig
2025-10-31T11:17:34.380274+00:00,171.79.151.72,,,ls,88de18c013,30f62,Brute Force,51,1.0,1.0,other
2025-10-31T11:18:05.380274+00:00,171.79.177.98,oracle,,,22fb0300ef,c076c,Brute Force,68,4.0,7.0,other
2025-10-31T11:18:30.380274+00:00,171.79.25.17,guest,1234,,e14072753a,33b06,Command Injection,270,21.0,0.0,ls
2025-10-31T11:19:35.380274+00:00,171.79.252.131,guest,root,,6757ce2490,915d5,Brute Force,60,0.0,9.0,other
2025-10-31T11:19:28.380274+00:00,171.79.79.169,user,2233,,802ce42d9d,797f2,Brute Force,45,4.0,3.0,other
2025-10-31T11:19:47.380274+00:00,171.79.180.174,admin,root,cat password.txt,52ee0a0a16,250a5,Command Injection,214,12.0,1.0,ifconfig
2025-10-31T11:20:34.380274+00:00,171.79.115.57,,,echo 'hi',8094f6c214,8de5f,Other,67,2.0,2.0,other
2025-10-31T11:21:30.380274+00:00,171.79.205.64,,,,df284855fb,7e4db,Brute Force,99,2.0,2.0,other
2025-10-31T11:21:55.380274+00:00,171.79.136.92,,,ifconfig,532cf4d430,54438,Command Injection,230,9.0,1.0,mkdir
2025-10-31T11:22:15.380274+00:00,171.79.223.58,,,mkdir phoenix,75ec06a02c,5d4bc,Command Injection,121,13.0,0.0,cat
2025-10-31T11:22:12.380274+00:00,171.79.156.186,,,,f2b833c715,6c4df,Brute Force,110,4.0,5.0,other
2025-10-31T11:22:58.380274+00:00,171.79.61.170,guest,toor,,eca106ee08,9c907,Command Injection,69,17.0,0.0,other
2025-10-31T11:23:36.380274+00:00,171.79.221.204,,,,4555046a51,e5579,Brute Force,16,2.0,7.0,other
2025-10-31T11:23:54.380274+00:00,171.79.61.224,oracle,2233,mkdir phoenix,6caa6c2fc3,af37d,Command Injection,202,25.0,1.0,touch
2025-10-31T11:24:19.380274+00:00,171.79.154.100,,,cd /tmp,784cfca984,7e47f,Brute Force,74,3.0,5.0,other
2025-10-31T11:24:56.380274+00:00,171.79.203.161,root,toor,echo 'hi',d3b7d25195,3e8ff,Command Injection,34,28.0,1.0,other
2025-10-31T11:25:54.380274+00:00,171.79.133.217,,,,63ee897eff,6e63c,Command Injection,106,10.0,1.0,other
2025-10-31T11:25:44.380274+00:00,171.79.74.225,oracle,password,,1268cea12b,a81be,Brute Force,65,1.0,3.0,other
2025-10-31T11:26:51.380274+00:00,171.79.90.163,guest,toor,touch password.txt,729cb4eebb,55234,Brute Force,79,3.0,5.0,other
2025-10-31T11:27:11.380274+00:00,171.79.85.166,admin,,,7d7a04feb7,eff6e,Command Injection,384,7.0,1.0,mkdir
2025-10-31T11:27:27.380274+00:00,171.79.124.138,test,toor,,62013a2aab,81461,Brute Force,47,0.0,4.0,other
2025-10-31T11:28:24.380274+00:00,171.79.210.87,,,,71ab77ca1c,76564,Brute Force,9,2.0,5.0,other
2025-10-31T11:28:18.380274+00:00,171.79.49.132,,,echo 'hi',937996640e,9bd6a,Other,189,1.0,2.0,other
2025-10-31T11:29:31.380274+00:00,171.79.181.210,user,toor,,c8d57dc5a9,9049e,Other,182,9.0,1.0,other
2025-10-31T11:29:25.380274+00:00,171.79.64.64,,,ifconfig,3ffcc6f196,7ad75,Command Injection,238,18.0,1.0,other
2025-10-31T11:29:56.380274+00:00,171.79.177.112,user,root,ifconfig,50476a1214,53f45,Command Injection,213,17.0,0.0,other
2025-10-31T11:30:43.380274+00:00,171.79.176.230,,,ifconfig,beb6cc57a8,755ca,Command Injection,37,12.0,1.0,touch
2025-10-31T11:30:53.380274+00:00,171.79.127.84,,,,7333e656eb,4d0a6,Command Injection,268,28.0,1.0,echo
2025-10-31T11:31:59.380274+00:00,171.79.214.88,,,mkdir phoenix,aa7259c4ea,4c870,Brute Force,61,4.0,4.0,other
2025-10-31T11:32:36.380274+00:00,171.79.230.53,,,,8c4031b2a,aea3c,Command Injection,40,6.0,1.0,ifconfig
2025-10-31T11:32:50.380274+00:00,171.79.57.34,admin,2233,,77ba0b234,56084,Command Injection,322,29.0,1.0,exit
2025-10-31T11:33:16.380274+00:00,171.79.235.56,user,2233,,eb45d5835e,260d7,Command Injection,68,21.0,1.0,mkdir
2025-10-31T11:33:19.380274+00:00,171.79.223.36,oracle,pass,echo 'hi',a497fa4758,ab61e,Command Injection,307,6.0,0.0,ifconfig
2025-10-31T11:33:47.380274+00:00,171.79.219.46,,,echo 'hi',2850a905a8,bd31f,Command Injection,384,16.0,1.0,cat
2025-10-31T11:34:29.380274+00:00,171.79.144.65,ftp,1234,,6286abd8b5,b5f57,Command Injection,307,17.0,0.0,exit
2025-10-31T11:34:54.380274+00:00,171.79.114.204,,,,a250f297cf,d61de,Command Injection,42,21.0,1.0,ls
2025-10-31T11:35:46.380274+00:00,171.79.147.218,admin,toor,,901bf8f4c,3444b,Brute Force,64,0.0,3.0,other
2025-10-31T11:36:24.380274+00:00,171.79.17.144,test,root,,1ab3ee89e8,a0e2c,Brute Force,117,4.0,6.0,other
2025-10-31T11:36:25.380274+00:00,171.79.76.249,oracle,3344,exit,cb4486bf19,b31ec,Brute Force,106,3.0,5.0,other
2025-10-31T11:37:06.380274+00:00,171.79.194.156,oracle,1234,,5fa607fbfd,e8045,Other,72,8.0,1.0,other
2025-10-31T11:37:20.380274+00:00,171.79.31.99,,,,51c4c974b1,b5dbe,Command Injection,354,24.0,0.0,ifconfig
2025-10-31T11:38:17.380274+00:00,171.79.30.213,,,echo 'hi',dd984ad20d,dc4cc,Brute Force,118,0.0,4.0,other
2025-10-31T11:38:58.380274+00:00,171.79.204.81,root,,ls,3f9830c3a,31be7,Other,109,6.0,1.0,other
2025-10-31T11:38:44.380274+00:00,171.79.7.59,user,toor,ls,3a09c515d9,7cd5c,Command Injection,31,26.0,1.0,ifconfig
2025-10-31T11:39:23.380274+00:00,171.79.29.103,,,cat password.txt,38b0d574ab,dfe74,Brute Force,116,0.0,8.0,other
2025-10-31T11:39:55.380274+00:00,171.79.115.143,,,cd /tmp,cb9d76a980,b623d,Command Injection,337,13.0,1.0,ifconfig
2025-10-31T11:40:07.380274+00:00,171.79.43.227,,,ls,c4ced15bce,cba98,Brute Force,76,2.0,1.0,other
2025-10-31T11:41:19.380274+00:00,171.79.231.42,user,3344,ls,5c5e17a9a0,57099,Brute Force,89,1.0,6.0,other
2025-10-31T11:41:43.380274+00:00,171.79.236.192,root,,ifconfig,4e331b6c95,5e312,Command Injection,133,23.0,0.0,cat
2025-10-31T11:42:35.380274+00:00,171.79.16.6,,,cat password.txt,f262692c77,2b7c4,Brute Force,72,1.0,1.0,other
2025-10-31T11:42:49.380274+00:00,171.79.163.58,admin,password,touch password.txt,894f766abc,94c8d,Brute Force,103,2.0,1.0,other
2025-10-31T11:43:18.380274+00:00,171.79.209.48,,,,c33c8211d8,e456f,Command Injection,166,19.0,1.0,exit
2025-10-31T11:43:18.380274+00:00,171.79.30.216,guest,,,c1643504fa,af237,Command Injection,102,24.0,1.0,exit
2025-10-31T11:43:46.380274+00:00,171.79.210.67,user,1234,,1bc712c10f,4786b,Brute Force,48,1.0,2.0,other
2025-10-31T11:44:29.380274+00:00,171.79.94.178,,,,a50571e6b0,a8f56,Command Injection,275,29.0,1.0,touch
2025-10-31T11:44:39.380274+00:00,171.79.121.149,root,pass,ls,eb3746c926,31d9c,Command Injection,279,18.0,1.0,ifconfig
2025-10-31T11:45:52.380274+00:00,171.79.24.21,admin,toor,exit,e07c47c05b,be8b1,Command Injection,256,26.0,1.0,ifconfig
2025-10-31T11:45:39.380274+00:00,171.79.39.242,test,,cd /tmp,6d77aceced,907d6,Command Injection,266,10.0,0.0,mkdir
2025-10-31T11:46:15.380274+00:00,171.79.58.240,,,,b331b81e,d9daa,Command Injection,361,11.0,1.0,mkdir
2025-10-31T11:47:35.380274+00:00,171.79.199.191,guest,2233,uname -a,2a26747aba,6de74,Command Injection,191,27.0,0.0,cat
2025-10-31T11:47:31.380274+00:00,171.79.75.129,guest,3344,uname -a,2bdea51ab6,40c49,Brute Force,85,2.0,8.0,other
2025-10-31T11:48:23.380274+00:00,171.79.16.17,guest,,,bd1f0d024e,4d84c,Brute Force,114,4.0,6.0,other
2025-10-31T11:48:33.380274+00:00,171.79.12.241,user,pass,echo 'hi',9fa3a1df31,88836,Command Injection,55,19.0,0.0,other
2025-10-31T11:48:56.380274+00:00,171.79.133.198,,,,52584b9b11,99b98,Brute Force,17,3.0,7.0,other
2025-10-31T11:49:21.380274+00:00,171.79.18.63,,,,95d512c9a3,cee32,Command Injection,192,20.0,1.0,exit
2025-10-31T11:50:00.380274+00:00,171.79.60.125,user,1234,touch password.txt,5ac8daefc6,441d9,Command Injection,397,19.0,0.0,touch
2025-10-31T11:50:10.380274+00:00,171.79.39.187,oracle,pass,cat password.txt,a351f1b303,d4995,Command Injection,300,15.0,0.0,ls
2025-10-31T11:51:15.380274+00:00,171.79.44.194,,,,a8973e9067,c0a89,Command Injection,315,14.0,1.0,other
2025-10-31T11:51:56.380274+00:00,171.79.196.117,test,1234,,cd8ad64a97,c6864,Command Injection,151,18.0,1.0,cat
2025-10-31T11:52:05.380274+00:00,171.79.150.6,admin,3344,uname -a,7c6e5e24ca,46b73,Command Injection,352,14.0,0.0,echo
